cog_hit	cog_description	cog_class	cog_class_description	hist_mean_sum_0328	hist_mean_sum_0403	hist_mean_sum_0423	hist_mean_sum_0531	hist_mean_sum_0619	hist_mean_sum_0705	hist_mean_sum_0709	hist_mean_sum_1001	hist_mean_sum_1004	hist_mean_sum_1028	hist_mean_sum_1123
COG4558	ABC-type hemin transport system, periplasmic component	P	Inorganic ion transport and metabolism 	0.0	0.0	0.0	1.880597	0.0	1.4414003	0.0	1.3211114	0.7640791	0.0	3.9255325
COG4559	ABC-type hemin transport system, ATPase component	P	Inorganic ion transport and metabolism 	0.3088803	0.0	0.0	3.1801803	1.9279278	0.0	0.0	0.6460747	0.0	0.0	0.6460746
COG4567	Response regulator consisting of a CheY-like receiver domain and a Fis-type HTH domain	TK	Multiple classes	1.4804965	15.6957419	0.890071	15.7579576	16.3126188	15.2457571	1.7661617	31.8375825	9.0259485	3.7532447	72.4421138
COG4569	Acetaldehyde dehydrogenase (acetylating)	Q	Secondary metabolites biosynthesis, transport and catabolism 	0.54329	4.9274897	0.0	1.9945887	9.478354	1.4599567	0.0	15.3777073	6.5389616	0.7987014	20.7900441
COG4581	Superfamily II RNA helicase	L	Replication, recombination and repair 	1.7751426	9.4449841	1.279373	12.175749	24.6556329	12.8831339	3.8508954	38.4276776	15.6165887	9.434681	70.1442819
COG4582	Uncharacterized protein conserved in bacteria	S	Function unknown 	0.0	0.0	0.6802168	1.4159893	2.0894305	0.0	0.0	1.5745258	0.3509485	0.0	2.4295393
COG4583	Sarcosine oxidase gamma subunit	E	Amino acid transport and metabolism 	1.831604	13.5094744	4.3279161	4.5582594	12.7218116	6.3788483	1.383132	15.367739	4.7104839	4.8420625	50.302195
COG4584	Transposase and inactivated derivatives	L	Replication, recombination and repair 	15.9162535	41.6063175	10.3566667	10.2823324	6.7293342	0.0	2.3879226	5.3759247	3.9388804	3.8903118	19.2821405
COG4585	Signal transduction histidine kinase	T	Signal transduction mechanisms 	0.0	0.2376543	0.0	0.0	2.0993794	6.1309466	0.6682098	12.3256635	8.0524689	5.7130194	16.4372218
COG4589	Predicted CDP-diglyceride synthetase/phosphatidate cytidylyltransferase	R	General function prediction only 	0.0	2.1782659	0.7985347	1.7521366	6.8730557	9.546697	2.008924	27.815731	5.6741229	6.8338779	26.3281753
COG4590	ABC-type uncharacterized transport system, permease component	R	General function prediction only 	0.0	0.2660256	0.5074786	1.6047006	0.6634616	0.0	0.5363249	0.7670941	0.5619659	0.0	1.5405988
COG4591	ABC-type transport system, involved in lipoprotein release, permease component	M	Cell wall/membrane/envelope biogenesis 	6.6663211	22.9811963	2.2250666	40.6944606	30.0877717	11.3741968	4.5655421	33.9628117	8.9227318	6.9300203	88.5207644
COG4597	ABC-type amino acid transport system, permease component	E	Amino acid transport and metabolism 	1.7731169	7.7006637	2.3038677	7.0459809	12.8517981	6.4273419	2.5947611	19.9299235	4.8975101	4.377792	40.5142004
COG4603	ABC-type uncharacterized transport system, permease component	R	General function prediction only 	1.2791411	3.6931206	0.5132925	0.8447822	2.6051213	6.9714363	2.2921687	13.7224351	9.1359469	5.4408764	20.2981466
COG4604	ABC-type enterochelin transport system, ATPase component	P	Inorganic ion transport and metabolism 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.6666667
COG4608	ABC-type oligopeptide transport system, ATPase component	E	Amino acid transport and metabolism 	1.8406176	11.9880691	3.9613438	11.8852706	15.4505944	1.501577	1.9477306	4.4073217	1.2313357	3.4543114	15.4916233
COG4623	Predicted soluble lytic transglycosylase fused to an ABC-type amino acid-binding protein	M	Cell wall/membrane/envelope biogenesis 	0.0	1.1414566	0.0	0.792717	5.5294109	1.5392155	0.0	5.8431368	1.439776	1.3823529	23.556025
COG4625	Uncharacterized protein with a C-terminal OMP (outer membrane protein) domain	S	Function unknown 	3.2183546	19.2702501	1.1998627	16.7896885	23.561828	2.3072432	0.987063	8.6270424	3.2549327	1.518563	31.8954503
COG4626	Phage terminase-like protein, large subunit	R	General function prediction only 	0.0	0.0	0.0	0.0	0.0	2.1944863	0.0	7.9161151	7.1640855	0.0	0.0
COG4630	Xanthine dehydrogenase, iron-sulfur cluster and FAD-binding subunit A	F	Nucleotide transport and metabolism 	0.2150313	1.0814195	0.8601254	1.1280445	2.110647	0.0	0.0	1.7230344	0.349339	0.0	6.4474602
COG4631	Xanthine dehydrogenase, molybdopterin-binding subunit B	F	Nucleotide transport and metabolism 	1.2856576	6.0776474	1.2584237	3.6920041	2.1987233	0.2973813	0.2130493	2.6051327	1.0260648	0.0	13.1354306
COG4638	Phenylpropionate dioxygenase and related ring-hydroxylating dioxygenases, large terminal subunit	PR	Multiple classes	2.5286189	16.879986	2.7145568	14.8323302	28.2557153	9.0625765	1.5728641	37.1002121	21.0669353	2.8364837	74.5678708
COG4642	Uncharacterized protein conserved in bacteria	S	Function unknown 	1.1243386	5.5646201	0.0	11.3750212	16.9148208	5.1740332	1.6388889	16.0603757	4.6808452	1.4470899	32.13619
COG4649	Uncharacterized protein conserved in bacteria	S	Function unknown 	0.0	0.0	0.0	0.0	0.7782945	1.8062011	0.0	0.7410852	0.0	1.2961245	10.3286827
COG4651	Kef-type K+ transport system, predicted NAD-binding component	P	Inorganic ion transport and metabolism 	0.583043	0.0	0.0	4.3964899	6.8601786	0.2625899	0.797362	1.0922843	1.493156	0.7132705	2.6636064
COG4654	Cytochrome c551/c552	C	Energy production and conversion 	0.7247707	1.8593273	0.0	3.2507646	1.9877676	0.0	0.0	1.1865443	1.3180429	0.0	3.0917431
COG4656	Predicted NADH:ubiquinone oxidoreductase, subunit RnfC	C	Energy production and conversion 	0.0	1.0164269	0.0	7.3932587	1.9630626	0.3436003	0.0	1.9292455	0.8873562	0.0	2.0901651
COG4657	Predicted NADH:ubiquinone oxidoreductase, subunit RnfA	C	Energy production and conversion 	0.0	0.0	0.0	1.3368058	3.5138887	0.0	0.0	0.8489583	0.857639	0.0	0.8472221
COG4658	Predicted NADH:ubiquinone oxidoreductase, subunit RnfD	C	Energy production and conversion 	0.0	0.0	0.0	1.3253334	0.192	0.0	0.0	1.1066665	1.3386668	0.0	1.7519999
COG4659	Predicted NADH:ubiquinone oxidoreductase, subunit RnfG	C	Energy production and conversion 	0.1893584	0.3928013	0.0312989	0.3928013	2.0563379	0.0	0.0	1.3928011	0.428795	0.0	2.3552426
COG4660	Predicted NADH:ubiquinone oxidoreductase, subunit RnfE	C	Energy production and conversion 	0.9061032	0.0	0.5680751	1.0704224	0.2347418	0.0	0.0	1.0821597	2.8920189	0.0	0.8849766
COG4663	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component	Q	Secondary metabolites biosynthesis, transport and catabolism 	5.515211	30.1092862	4.7944183	30.436373	60.7664078	19.5713373	5.9623772	60.5182797	16.9798365	5.4188491	130.9424996
COG4664	TRAP-type mannitol/chloroaromatic compound transport system, large permease component	Q	Secondary metabolites biosynthesis, transport and catabolism 	5.5906175	38.5343268	2.8056446	42.0601643	72.1097637	30.4068451	9.2626036	108.1383737	40.6300591	12.8982043	200.0270687
COG4665	TRAP-type mannitol/chloroaromatic compound transport system, small permease component	Q	Secondary metabolites biosynthesis, transport and catabolism 	5.5512692	28.3122736	2.5636015	29.7029911	55.931299	28.6172275	3.3574103	57.7667454	24.2968988	10.4350378	110.8831032
COG4666	TRAP-type uncharacterized transport system, fused permease components	R	General function prediction only 	3.4875274	18.4939094	1.4854174	26.3554101	42.0113507	8.5798223	4.053846	30.9136906	8.5549319	5.3788041	51.6403024
COG4667	Predicted esterase of the alpha-beta hydrolase superfamily	R	General function prediction only 	0.5324676	4.1852346	1.1589561	7.7533465	8.1781704	2.3309606	1.1268775	6.4541792	5.7544483	0.7200397	22.6986772
COG4674	Uncharacterized ABC-type transport system, ATPase component	R	General function prediction only 	0.0	2.8339878	0.0	0.766013	4.011765	0.0	0.2470588	0.9843138	0.0	0.0	3.0849675
COG4675	Microcystin-dependent protein	S	Function unknown 	0.0	0.0	0.0	2.7647804	0.6314466	0.0	0.0	0.3320755	0.0	0.0	0.6314465
COG4681	Uncharacterized protein conserved in bacteria	S	Function unknown 	0.0	1.1055556	2.7333336	0.9148148	0.3740741	0.0	0.0	1.8185185	0.3055555	0.0	2.4833331
COG4689	Acetoacetate decarboxylase	Q	Secondary metabolites biosynthesis, transport and catabolism 	0.6484375	4.5443907	0.328125	2.2168303	8.7603329	5.5198877	3.1032662	23.5047314	9.2961791	5.5973243	38.7290532
COG4696	Uncharacterized protein conserved in bacteria	S	Function unknown 	0.2325581	1.7231184	0.0	8.4457993	3.647704	6.8951607	0.311828	14.2689844	4.8521505	6.6397848	24.9704294
COG4704	Uncharacterized protein conserved in bacteria	S	Function unknown 	0.0430839	6.6746089	0.0	14.3303842	20.409228	2.1914413	0.4395061	14.3508558	8.9025519	1.5108776	46.2934778
COG4726	Tfp pilus assembly protein PilX	NU	Multiple classes	1.936709	7.2953591	1.2869197	10.8185659	11.5724336	0.625879	1.7454289	2.4697611	0.371308	0.2953586	13.3234922
COG4729	Uncharacterized conserved protein	S	Function unknown 	0.0	0.5749999	0.0	0.0	3.4755241	4.115252	0.0	6.0448111	1.3638889	2.4305556	19.1305562
COG4731	Uncharacterized protein conserved in bacteria	S	Function unknown 	0.0	1.122549	0.0	13.4460784	1.0759803	0.0	0.0	1.1348038	1.0539216	0.0	1.0539217
COG4753	Response regulator containing CheY-like receiver domain and AraC-type DNA-binding domain	T	Signal transduction mechanisms 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7471265	0.0	0.5478928	0.0
COG4760	Predicted membrane protein	S	Function unknown 	0.0943775	2.522051	0.4779117	1.8744886	12.7824521	3.5135641	1.1750284	24.6505532	12.1707255	9.3013843	38.6116709
COG4764	Uncharacterized protein conserved in bacteria	S	Function unknown 	0.0	11.2582504	2.571954	25.6431425	26.0478644	7.6468702	0.4922461	20.2799117	5.479996	1.5986883	65.3353238
COG4765	Uncharacterized protein conserved in bacteria	S	Function unknown 	3.129266	2.0133961	0.5220587	0.2024585	4.2678597	9.0923779	2.6341663	9.2884299	0.0	6.1061177	28.8518758
COG4768	Uncharacterized protein containing a divergent version of the methyl-accepting chemotaxis-like domain	R	General function prediction only 	0.0	0.877193	0.0	2.0401003	3.0075187	5.5187969	1.057644	9.1779449	2.5964912	2.7844612	6.4636591
COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit	I	Lipid transport and metabolism 	1.1497079	8.6433568	1.0027711	12.4417304	14.4350433	5.6237457	2.1484215	22.0041022	8.1445418	2.3986354	39.6689487
COG4771	Outer membrane receptor for ferrienterochelin and colicins	P	Inorganic ion transport and metabolism 	3.2318784	26.5225199	3.6203647	44.1808362	33.2866802	7.532191	1.3567463	55.7179265	17.7368797	4.1861399	95.5457374
COG4772	Outer membrane receptor for Fe3+-dicitrate	P	Inorganic ion transport and metabolism 	0.3721413	3.0277594	0.7155178	16.4829938	14.469874	3.9201394	0.8085833	17.3488205	11.8948094	0.8568937	39.025219
COG4775	Outer membrane protein/protective antigen OMA87	M	Cell wall/membrane/envelope biogenesis 	1.4781969	8.7664103	0.6909006	27.7876576	17.0232559	6.8675771	1.6553745	22.1677834	9.3812554	3.6669338	47.760685
COG4783	Putative Zn-dependent protease, contains TPR repeats	R	General function prediction only 	2.4777599	11.476199	1.050237	11.8262975	24.3973861	3.6127043	1.0369044	21.017624	8.7583296	4.0368219	60.6825803
COG4784	Putative Zn-dependent protease	R	General function prediction only 	0.0	0.7212644	0.0	0.020115	2.0229885	0.0	0.0	0.0	0.4942528	0.0	0.0
COG4795	Type II secretory pathway, component PulJ	U	Intracellular trafficking, secretion, and vesicular transport 	0.1095237	1.6269842	0.647619	2.0876356	4.6928147	1.9375103	0.0	7.2440267	3.5719299	0.0225564	11.6569773
COG4796	Type II secretory pathway, component HofQ	U	Intracellular trafficking, secretion, and vesicular transport 	1.546489	12.4381156	0.6409763	15.6076818	19.2767354	1.0975391	1.4500811	6.4483764	1.9255317	1.6423299	17.8094455
COG4798	Predicted methyltransferase	R	General function prediction only 	0.5976191	1.4669719	0.6068376	12.8637507	12.242381	3.3793846	0.0	9.4310301	8.9785694	0.0	22.5250036
COG4799	Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)	I	Lipid transport and metabolism 	1.801745	10.3696605	1.3698749	14.9466829	14.9178757	0.1676687	2.2610218	8.8015326	4.7063879	2.4718912	17.7617949
COG4802	Ferredoxin-thioredoxin reductase, catalytic subunit	C	Energy production and conversion 	0.0	0.0	0.0	1.129199	4.0671839	0.0	1.0775193	0.0	1.2739018	0.5555556	0.6537467
COG4805	Uncharacterized protein conserved in bacteria	S	Function unknown 	1.5231131	3.3875889	0.8051992	19.5029543	23.4130558	5.6522624	1.3761227	31.0674727	11.5913562	5.7507067	65.9213918
COG4821	Uncharacterized protein containing SIS (Sugar ISomerase) phosphosugar binding domain	R	General function prediction only 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6857924	0.0	0.5655738	2.3729513
COG4823	Abortive infection bacteriophage resistance protein	V	Defense mechanisms 	0.0	0.8494077	0.0	0.0	0.5126903	6.2893408	1.6768191	6.336717	9.0964422	6.2656512	20.1184416
COG4830	Ribosomal protein S26	J	Translation, ribosomal structure and biogenesis 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4308944
COG4843	Uncharacterized protein conserved in bacteria	S	Function unknown 	0.4812623	0.9901381	0.0	0.0	0.0	0.0	0.0	3.8895466	0.9901381	0.0	6.7317551
COG4852	Predicted membrane protein	S	Function unknown 	0.0	0.0	0.0	6.1472216	0.4222222	0.0	0.0	0.0	0.0	0.0	0.0
COG4857	Predicted kinase	R	General function prediction only 	0.0	0.0	0.0	0.0	0.0	0.5055555	0.0	0.2138888	0.0	0.0	2.5638891
COG4867	Uncharacterized protein with a von Willebrand factor type A (vWA) domain	R	General function prediction only 	0.3820395	0.3820396	0.3820396	8.8086565	0.7238096	0.7500001	0.0	2.6428188	4.9176607	0.5281584	11.5423753
COG4874	Uncharacterized protein conserved in bacteria containing a pentein-type domain	S	Function unknown 	1.2297476	1.8133334	0.9047618	3.5046473	0.6586985	0.0	0.0	3.5526165	0.4501991	0.0	5.1619043
COG4895	Uncharacterized conserved protein	S	Function unknown 	0.0	0.9371068	0.0	0.0	0.0	0.0	0.0	0.6037736	0.0	0.0	2.6100632
COG4907	Predicted membrane protein	S	Function unknown 	0.0	0.0	0.0	13.8697314	1.5498084	0.0	0.0	0.0	0.0	0.0	0.0
COG4911	Uncharacterized conserved protein	S	Function unknown 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.9912279
COG4923	Uncharacterized conserved protein	S	Function unknown 	0.0	0.7630854	0.0	2.4421489	2.6446281	0.6914601	0.6914602	2.2672176	0.0	0.2575758	2.1597797
COG4935	Regulatory P domain of the subtilisin-like proprotein convertases and other proteases	O	Posttranslational modification, protein turnover, chaperones 	0.0746363	0.3769766	0.0	8.1508544	0.8580017	0.0	0.0	1.3260595	0.3175205	0.3074003	1.4104997
COG4942	Membrane-bound metallopeptidase	D	Cell cycle control, cell division, chromosome partitioning 	3.548558	9.7086988	1.7396257	30.7633425	9.987254	0.4926186	0.2574713	4.5003978	2.0070186	8.2151057	15.6961422
COG4948	L-alanine-DL-glutamate epimerase and related enzymes of enolase superfamily	MR	Multiple classes	3.3212036	15.277644	1.1268907	30.3404159	29.0451582	14.0200406	5.0024142	26.2497721	8.735753	10.4085795	62.0578535
COG4949	Uncharacterized membrane-anchored protein conserved in bacteria	S	Function unknown 	2.6768172	4.7694482	0.9884987	2.7205876	1.2205872	0.0	0.0	0.0	0.0	0.402744	2.6206613
COG4952	Predicted sugar isomerase	M	Cell wall/membrane/envelope biogenesis 	0.0	0.0	0.0	0.0	0.0	1.0981308	0.0	1.7834892	0.0	0.1542055	2.6962614
COG4965	Flp pilus assembly protein TadB	U	Intracellular trafficking, secretion, and vesicular transport 	0.0	0.0	0.0	0.0	1.6069654	0.0	0.5621891	4.076286	0.0	0.8623548	1.389718
COG4966	Tfp pilus assembly protein PilW	NU	Multiple classes	1.1306305	10.907426	0.8941437	6.5855596	19.8221995	1.0368643	1.0261137	4.65011	0.5634119	0.0	24.1852901
COG4967	Tfp pilus assembly protein PilV	NU	Multiple classes	4.6750264	14.4045176	1.3361345	16.9912017	28.0481286	2.5705766	1.1445579	10.6521381	3.978947	1.5958278	36.1472278
COG4968	Tfp pilus assembly protein PilE	NU	Multiple classes	1.2373738	14.3145466	0.4217172	20.2498925	30.6217036	0.0	1.2070707	12.4384822	0.0	0.0	28.0544884
COG4970	Tfp pilus assembly protein FimT	NU	Multiple classes	0.875	7.6663207	0.0	15.6870243	13.4761236	0.0	0.5590278	2.9212743	3.6308253	1.7013888	9.7079385
COG4972	Tfp pilus assembly protein, ATPase PilM	NU	Multiple classes	0.495069	5.9049996	0.9491361	15.7345118	12.1254483	1.4049382	0.9522813	4.225255	0.6249455	1.7251406	9.58158
COG4973	Site-specific recombinase XerC	L	Replication, recombination and repair 	0.5522552	4.3144213	0.0	3.9243957	8.0316648	2.0286028	0.5522553	11.3565856	5.0966025	0.6274454	20.5270791
COG4974	Site-specific recombinase XerD	L	Replication, recombination and repair 	4.8959649	15.5174912	1.205551	42.2025063	34.3000625	12.198837	10.7762547	51.2964066	19.5775241	28.4954384	78.6621822
COG4977	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain	K	Transcription 	0.1450617	2.6367588	0.0	5.1529014	2.6922263	0.0223642	0.2673056	1.3354631	0.970181	0.0	4.2449608
COG4985	ABC-type phosphate transport system, auxiliary component	P	Inorganic ion transport and metabolism 	0.0	0.0	0.0	0.0	0.551724	0.0	0.0	0.0	1.854406	0.0	2.2452106
COG4989	Predicted oxidoreductase	R	General function prediction only 	0.0	0.521542	0.2528345	10.484127	0.7426302	0.0	0.0	0.899093	0.0612245	0.0	0.4761905
COG4992	Ornithine/acetylornithine aminotransferase	E	Amino acid transport and metabolism 	4.7228864	17.4762657	4.7140395	62.4276225	45.2256917	17.7696899	4.8148306	56.7191773	16.7539331	12.8971225	109.7265822
COG4993	Glucose dehydrogenase	G	Carbohydrate transport and metabolism 	2.2324043	12.1148484	0.2606837	28.32907	17.0957764	5.4745716	3.6268051	21.0219001	10.255258	0.9525793	38.4956707
COG5000	Signal transduction histidine kinase involved in nitrogen fixation and metabolism regulation	T	Signal transduction mechanisms 	1.7176412	8.9576414	1.0212227	16.4683275	13.8252224	6.9075288	2.2595785	11.1572307	1.0692804	8.3415755	32.6827111
COG5001	Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	T	Signal transduction mechanisms 	0.2793976	0.9509231	1.197279	0.1219631	0.0	0.2439261	0.2439261	1.2103984	0.6098153	0.0	1.0597665
COG5002	Signal transduction histidine kinase	T	Signal transduction mechanisms 	2.7597619	14.6799153	4.1292466	29.6016873	37.3067033	23.2304667	6.6739801	53.3151102	23.7045586	9.7452197	119.1583351
COG5006	Predicted permease, DMT superfamily	R	General function prediction only 	2.1914194	6.6225578	0.1394335	14.8233133	15.7712285	10.3395521	5.5564233	26.5000527	11.7114188	12.9809185	51.0255
COG5007	Predicted transcriptional regulator, BolA superfamily	K	Transcription 	0.0	3.7664768	0.0	4.2763158	7.3950927	0.0	0.0	10.6505455	0.7747748	2.7499999	16.3685381
COG5009	Membrane carboxypeptidase/penicillin-binding protein	M	Cell wall/membrane/envelope biogenesis 	2.9127265	19.0535699	2.087251	46.0174325	37.4905616	14.4984335	5.0222818	38.795544	12.3432303	16.5502577	82.9791878
COG5010	Flp pilus assembly protein TadD, contains TPR repeats	U	Intracellular trafficking, secretion, and vesicular transport 	4.9380291	11.4637387	1.0175591	29.4760642	28.7504367	9.6832172	2.1330016	19.8215856	4.6239008	7.6129003	57.5310696
COG5016	Pyruvate/oxaloacetate carboxyltransferase	C	Energy production and conversion 	0.0	3.5544161	0.0	1.4079776	7.0056974	1.419373	0.2917378	6.6490039	4.2376063	0.8165242	16.6860341
COG5146	Pantothenate kinase, acetyl-CoA regulated	H	Coenzyme transport and metabolism 	0.0	2.5892367	0.0	1.2996948	4.8404547	1.7440389	0.0	9.119103	5.5622298	0.3042424	17.2874972
COG5207	Isopeptidase T	O	Posttranslational modification, protein turnover, chaperones 	0.0530303	3.1325761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2840908
